file_hash|source|installment|year|month|day|hour|minute|at_near|date_of_action|location_code|age|sex|cmplxn|country_of_citizenship|us_address_zip|last_entry|method_location_apprehension|foreign_address|status_at_entry|status_when_found|mother_nationality|father_nationality|spouse_nationality|number_nationality_minor_children|disposition|charge_code_words|accompanied_juvenile_flag|unaccompanied_juvenile_flag|custody_redetermination_flag|date|quarter|fy|cota_in_force|kww_in_force|mentions_airport|mentions_anonymous_tip|mentions_border_patrol|mentions_bus|mentions_corrections|mentions_courthouse|mentions_database|mentions_detainer|mentions_family_unit|mentions_greyhound|mentions_hsi|mentions_jail|mentions_juvenile|mentions_license_plate|mentions_no_criminal_history|mentions_police|mentions_previous_deport|mentions_prison|mentions_probation_office|mentions_secure_comm|mentions_sheriff|mentions_state_patrol|mentions_surveillance|mentions_task_force|mentions_traffic|state|county|lat|lon
9f0f49fa567eb1017359c615e98c1523d2eb764e|ice|ICE 2021-06|2019.0|5.0|13.0|13.0|0.0|RITZVILLE, WA|05/13/2019|SPK/SPW|19.0|M|MEDIUM|MEXICO||Unknown Date, UNK, PWAM(AFOOT)|CLC UNKNOWN|||||||None|WARRANT OF ARREST/NOTICE TO APPEAR|05/13/2019 - 212a6Ai - ALIEN PRESENT WITHOUT ADMISSION OR PAROLE - (PWAs)|0.0|0.0|0.0|2019-05-13|2019.3|2019.0|False|False|False|False|True|False|False|False|True|True|False|False|False|True|False|False|False|False|False|False|False|False|True|False|False|False|False|WA|Adams County|47.1273723|-118.3799751
f63f1ea86ff17778db57abe0ae8200ba5511349d|ice|ICE 2021-06|2019.0|8.0|18.0|1.0|43.0|SUMAS, WA|08/18/2019|SMS/BLW|18.0|M|MEDIUM|INDIA|98241.0|01:37, LYN, PWAC|PB UNKNOWN||||INDIA|||None|EXPEDITED REMOVAL|08/18/2019 - 212a7AiI - IMMIGRANT WITHOUT AN IMMIGRANT VISA|0.0|0.0|0.0|2019-08-18|2019.4|2019.0|False|True|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|WA|Whatcom County|49.0001217|-122.2648752
7d5e570a52e62ea25104752e77acafa6bee39a70|ice|ICE 2021-06|2019.0|8.0|7.0|14.0|49.0|AIRWAY HEIGHTS, WA||SPO/SEA|28.0|M|MEDIUM|NICARAGUA|11919.0|SEA, SL6 - Adj-Juvenile court dependent|CST NA|||||||None|WARRANT OF ARREST/NOTICE TO APPEAR|08/06/2019 - 237a2Aiii - Aggravated Felony: 101(a) (43) (R) Commercial Bribery,|0.0|0.0|0.0|2019-08-07|2019.4|2019.0|False|True|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|WA|Spokane County|47.644611|-117.5932727
f401073f1b41de68f2a0de6f576e040c62f9c900|ice|ICE 2021-06|2019.0|8.0|30.0|8.0|20.0|EUGENE, OR|08/30/2019|EUG/POO||F|FAIR|MEXICO|98421.0|09:37, SYS||||||||None|BAG AND BAGGAGE|See Narrative|0.0|0.0|0.0|2019-08-30|2019.4|2019.0|False|True|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|OR|Lane County|44.0520691|-123.0867536
73c5a8b2b99451cc95670bce4334e95f1ab989dd|ice|ICE 2021-06|2019.0|9.0|23.0|5.0|45.0|NEWPORT, OR|09/23/2019|EUG/POO|40.0|M|MEDIUM|GUATEMALA|98421.0|Unknown Date, UNK, WI — Without Inspection||||||||1-UNITED STATES|WARRANT OF ARREST/NOTICE TO APPEAR|09/23/2019 -— 212a6Ai - ALIEN PRESENT WITHOUT ADMISSION OR PAROLE - (PWAs)|0.0|0.0|0.0|2019-09-23|2019.4|2019.0|False|True|False|False|False|False|False|False|True|True|False|False|False|True|False|True|False|True|False|False|False|False|False|False|True|False|False|OR|Lincoln County|44.6367836|-124.0534505
ba3eb5c4e5b4bb76a5df0d9e3df59c89e40f45a8|ice|ICE 2021-06|2019.0|8.0|1.0|22.0|16.0|LYNDEN, WA|08/08/2019|BLH/BLW||M|MEDIUM|MEXICO|98421.0|21:13, LYN, PWA (AFOOT)|PB UNKNOWN|||||||None|EXPEDITED REMOVAL|08/07/2019 -— 212a7AiI -— IMMIGRANT WITHOUT AN IMMIGRANT VISA|0.0|0.0|0.0|2019-08-01|2019.4|2019.0|False|True|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|WA|Whatcom County|48.9428018|-122.4529469
141bdbe6f26d67ebb1f2ead7d898f771b197ac7d|ice|ICE 2021-06|2019.0|5.0|31.0|0.0|0.0|WALLA WALLA, WA|06/17/2019|RIC/SEA|38.0|M|MEDIUM BROWN|GUATEMALA||ZHO, IR2 - Child of a U.S. citizen|CLC NA||||||||WARRANT OF ARREST/NOTICE TO APPEAR|06/03/2019 - 237a2Eii — VIOLATION OF PROTECTION ORDER|0.0|0.0|0.0|2019-05-31|2019.3|2019.0|False|True|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|WA|Walla Walla County|46.0645809|-118.3430208
a575ca087e1d2cf2d570501aa4ea4f307b33ab6b|ice|ICE 2021-06|2019.0|9.0|23.0|8.0|30.0|PORT ORCHARD, WA|09/23/2019|SEA/SEA|23.0|M|LIGHT BROWN|MEXICO|98367.0|Unknown Date, UNK, WI — Without Inspection||||||||None|WARRANT OF ARREST/NOTICE TO APPEAR|09/23/2019 - 212a6Ai - ALIEN PRESENT WITHOUT ADMISSION OR PAROLE - (PWAs)|0.0|0.0|0.0|2019-09-23|2019.4|2019.0|False|True|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|WA|Kitsap County|47.5403732|-122.6362492
b63a38cc2a0d8ecfbdb4c4eefdf293e2fb55e3d3|ice|ICE 2021-06|2019.0|8.0|5.0|22.0|42.0|SUMAS, WA|08/06/2019|SMS/BLW|42.0|M|MEDIUM|CHINA|98421.0|(A|PB UNKNOWN||||CHINA|||None|EXPEDITED REMOVAL|08/05/2019 -— 212a7AiI -— IMMIGRANT WITHOUT AN IMMIGRANT VISA|0.0|0.0|0.0|2019-08-05|2019.4|2019.0|False|True|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|WA|Whatcom County|49.0001217|-122.2648752
d4af6ae8657a4ec8d38b3379a5c935a0954a8712|ice|ICE 2021-06|2019.0|8.0|6.0|11.0|0.0|RITZVILLE, WA|08/06/2019|SPK/SPW|22.0|M|MEDIUM|MEXICO|99344.0|Unknown Date, PWA(AFOOT)|CLC UNKNOWN||||MEXICO|||None|WARRANT OF ARREST/NOTICE TO APPEAR|08/06/2019 - 212a6Ai - ALIEN PRESENT WITHOUT ADMISSION OR PAROLE - (PWAs)|0.0|0.0|0.0|2019-08-06|2019.4|2019.0|False|True|False|False|True|False|False|False|False|True|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|WA|Adams County|47.1273723|-118.3799751
1f92a572d3fa008aa705629ab7af4976170d0d4f|ice|ICE 2021-06|2019.0|8.0|16.0|14.0|17.0|PACIFIC HIGHWAY POE, WA|08/16/2019|PHY/SEA|37.0|M|MEDIUM|PAKISTAN|98421.0|16:59, PHY, ON FOOT|ISP NA|||||||None|WARRANT OF ARREST/NOTICE TO APPEAR|08/16/2019 - 212a6Ai - ALIEN PRESENT WITHOUT ADMISSION OR PAROLE - (PWAs)|0.0|0.0|0.0|2019-08-16|2019.4|2019.0|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|WA|Whatcom County|49.0015098|-122.73651
3aa2c7a1e6e87bfc96d25d45ea572057e48edd21|ice|ICE 2021-06|2019.0|8.0|5.0|22.0|42.0|LYNDEN, WA|08/06/2019|SMS/BLW|53.0|F|MEDIUM|CHINA|98421.0|(A|PB UNKNOWN|ZHENGZHOU, ZHENGZHOU, 45000, CHINA, PEOPLES REPUBLIC OF Records Checked #REDACTED#|||CHINA|||None|EXPEDITED REMOVAL|08/05/2019 -— 212a7AiI -— IMMIGRANT WITHOUT AN IMMIGRANT VISA|0.0|0.0|0.0|2019-08-05|2019.4|2019.0|False|True|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|WA|Whatcom County|48.9428018|-122.4529469
2ed0c1d390b1e2d9215f57947515fab15ad1fba0|ice|ICE 2021-06|2019.0|8.0|22.0|0.0|1.0|SALEM, OR|08/22/2019|EUG/POO|30.0|M|MEDIUM|MEXICO|98421.0|Unknown Date, UNK, WI — Without Inspection||||||||2-UNITED STATES|WARRANT OF ARREST/NOTICE TO APPEAR|08/22/2019 - 212a6Ai - ALIEN PRESENT WITHOUT ADMISSION OR PAROLE - (PWAs)|0.0|0.0|0.0|2019-08-22|2019.4|2019.0|False|True|False|False|False|False|False|False|True|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|OR|Marion County|44.9428975|-123.0350963
2854bf266744b7dc902f28403427ce5fedea98ec|ice|ICE 2021-06|2019.0|8.0|5.0|0.0|1.0|SALEM, OR|08/05/2019|EUG/POO|55.0|M|MEDIUM|MEXICO|98421.0|CAL, WI - Without Inspection||||||||2-UNITED STATES|WARRANT OF ARREST/NOTICE TO APPEAR|08/05/2019 -— 212a6Ai —- ALIEN PRESENT WITHOUT ADMISSION OR PAROLE - (PWAs)|0.0|0.0|0.0|2019-08-05|2019.4|2019.0|False|True|False|False|False|False|False|False|True|True|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|OR|Marion County|44.9428975|-123.0350963
b9485ed4c33535025707d1af278fe65ba43e5cac|ice|ICE 2021-06|2019.0|6.0|29.0|0.0|10.0|SUMAS, WA|06/29/2019|SMS/BLW|37.0|M|MEDIUM|INDIA|98241.0|23:42, LYN, PWAC (AFOOT)|PB UNKNOWN||||INDIA|||None|EXPEDITED REMOVAL|06/29/2019 - 212a7AiI - IMMIGRANT WITHOUT AN IMMIGRANT VISA|0.0|0.0|0.0|2019-06-29|2019.3|2019.0|False|True|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|WA|Whatcom County|49.0001217|-122.2648752
cc474703ef525420ef422ea1a02c43eeaeec18f6|ice|ICE 2021-06|2019.0|1.0|23.0|22.0|0.0|LYNDEN, WA|01/24/2019|BLH/BLW|24.0|M|MEDIUM|MEXICO||21:00, TEC, PWA (AFOOT)|OA UNKNOWN||||MEXICO|||None|REINSTATEMENT OF DEPORT ORDER|01/23/2019 -— 212a9CiII - PREVIOUSLY ORDERED REMOVED AND ENTERED OR ATTEMPTED TO ENTER; 01/23/2019 - 212a6Ai - ALIEN PRESENT WITHOUT ADMISSION OR PAROLE - (PWAs)|0.0|0.0|0.0|2019-01-23|2019.2|2019.0|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|True|False|True|True|False|False|False|False|False|False|False|False|WA|Whatcom County|48.9428018|-122.4529469
5f9fe09efc78f25aac856fd9ca0296fea5e0f55f|ice|ICE 2021-06|||||||02/07/2019|POO/POO|43.0|M|MEDIUM|CUBA|97217.0|Unknown Date, MIA||||||||None|OTHER||0.0|0.0|0.0||||||False|False|False|False|True|False|True|True|False|False|False|False|False|False|False|False|False|True|False|False|True|False|False|False|False||||
97d9cf06674241d03373a2b54d86433e208779ea|ice|ICE 2021-06|2019.0|1.0|29.0|9.0|27.0|TUKWILLA, WA|01/29/2019|SEA/SEA|23.0|F|FAIR|MEXICO|94568.0|TEC, B2 - Visitor For Pleasure|CFD NA||||||||OTHER|01/10/2019 - 212a2AiII - CONTROLLED SUBSTANCE CONVICTION; 01/10/2019 - 212a2C - CONTROLLED SUBSTANCE TRAFFICKER WITH A CONVICTION|0.0|0.0|0.0|2019-01-29|2019.2|2019.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|WA|King County|47.4748399|-122.2726248
476f05122bfdd0d176116d633843e7fbeb8827a3|ice|ICE 2021-06|2019.0|1.0|25.0|6.0|23.0|SEATAC, WA|01/25/2019|SEA/SEA|41.0|M|LIGHT BROWN|MEXICO|98198.0|Unknown Date, UNK, UU — Unknown Or Not Reported|CFD NA|||||||1-UNITED STATES|OTHER|01/03/2019 - 212a6Ai - ALIEN PRESENT WITHOUT ADMISSION OR PAROLE - (PWAs); 01/03/2019 -— 212a9Aii —- ALIEN PREVIOUSLY REMOVED, NOT AS AN ARRIVING ALIEN & AGGRAVATED|0.0|0.0|0.0|2019-01-25|2019.2|2019.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|WA|King County|47.4435903|-122.2960726
fff274f2b6dadf2f055462460c6f6befbca58bda|ice|ICE 2021-06|2019.0|1.0|9.0|11.0|3.0|PASCO, WA|01/10/2019|YAK/SEA|45.0|M|MEDIUM|MEXICO||Unknown Date, UNK, WI — Without Inspection|CLC NA|||||||1-MEXICO|WARRANT OF ARREST/NOTICE TO APPEAR|01/10/2019 - 212a6Ai - ALIEN PRESENT WITHOUT ADMISSION OR PAROLE - (PWAs)|0.0|0.0|0.0|2019-01-09|2019.2|2019.0|False|False|False|False|True|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|WA|Franklin County|46.2305049|-119.0922316
c1d186295a8086f69bd04c2799a250287dfac4ad|ice|ICE 2021-06||||||||POO/POO|47.0|M|MEDIUM|MEXICO|98421.0||I|||||||None|OTHER|See Narrative|0.0|0.0|0.0||||||False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|True|False|False|False|False|False|False|True||||
a7b63708f0fe37aeef75e42b68560a782b4e2d0f|ice|ICE 2021-06|2018.0|11.0|30.0|13.0|28.0|EPHRATA, WA||WNT/SEA|44.0|M|MEDIUM|MEXICO|98837.0|Unknown Date, UNK|CLC NA|||||||None|REINSTATEMENT OF DEPORT ORDER|11/30/2018 - 212a9Aii - ALIEN PREVIOUSLY REMOVED TWO OR MORE TIMES, NOT AS AN ARRIVING|0.0|0.0|0.0|2018-11-30|2019.1|2019.0|False|False|False|False|False|False|True|False|False|True|False|False|False|True|False|False|False|False|True|False|False|False|True|False|False|False|False|WA|Grant County|47.3176385|-119.5536491
d01b9044d5f19f5f7673c0322e9ecf090e44e2c8|ice|ICE 2021-06|2019.0|1.0|23.0|22.0|0.0|LYNDEN, WA|01/24/2019|BLH/BLW|22.0|M|MEDIUM|MEXICO||01:00, CAL, PWA (AFOOT)|OA UNKNOWN||||MEXICO|||None|REINSTATEMENT OF DEPORT ORDER|01/23/2019 - 212a9CiII - PREVIOUSLY ORDERED REMOVED AND ENTERED OR ATTEMPTED TO ENTER|0.0|0.0|0.0|2019-01-23|2019.2|2019.0|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|True|False|True|True|False|False|False|False|False|False|False|False|WA|Whatcom County|48.9428018|-122.4529469
2da8ff42ccfd60d57995e0378e01267fc65af981|ice|ICE 2021-06|2019.0|1.0|2.0|9.0|34.0|SEATAC, WA|01/02/2019|SEA/SEA|43.0|M|MEDIUM|MEXICO|60641.0|Unknown Date, UNK|CFD NA|||||||None|OTHER|03/20/2018 -— 212a9Ai - ALIEN PREVIOUSLY REMOVED AS AN ARRIVING ALIEN - AGGRAVATED FELONY|0.0|0.0|0.0|2019-01-02|2019.2|2019.0|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|True|True|False|False|False|False|False|False|False|WA|King County|47.4435903|-122.2960726
62aee4044548e7a0d059412e23a9552ddcbce98c|ice|ICE 2021-06|2019.0|1.0|1.0|14.0|13.0|SEATAC, WA|01/07/2019|SEA/SEA|20.0|M|FAIR|KAZAKHSTAN|98102.0|16:49, SEA, COMMERCIAL AIR|ISP NA|||||||None||01/07/2019 - 212a7AiI - IMMIGRANT WITHOUT AN IMMIGRANT VISA|0.0|0.0|0.0|2019-01-01|2019.2|2019.0|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|WA|King County|47.4435903|-122.2960726
2c9649fa7c79942b6828a219a5de2ed793c3851c|ice|ICE 2021-06|2019.0|1.0|2.0|16.0|30.0|TACOMA, WA|01/03/2019|SEA/SEA|25.0|M|MEDIUM|MEXICO|98421.0|Unknown Date, UNK, WI — Without Inspection|CLC NA|||||||None|BAG AND BAGGAGE|01/03/2019 - 212a6Ai - ALIEN PRESENT WITHOUT ADMISSION OR PAROLE -|0.0|0.0|0.0|2019-01-02|2019.2|2019.0|False|False|False|False|False|False|False|False|False|True|False|False|False|True|False|False|False|False|False|False|False|False|True|False|False|False|False|WA|Pierce County|47.2528768|-122.4442906
ce9f6646e90adca733937c224fba4bfdd5d93c94|ice|ICE 2021-06|2019.0|1.0|10.0|14.0|43.0||01/10/2019|SEA/SEA|48.0|M|MEDIUM|VIETNAM|98144.0|LOS|CST NA|||||||1-UNITED STATES|OTHER||0.0|0.0|0.0|2019-01-10|2019.2|2019.0|False|False|False|False|False|False|True|False|True|True|False|False|False|True|False|False|False|True|False|False|False|False|False|False|False|False|False||||
b8be0fa96f1cbcd71843a0a1c6456b43a4473788|ice|ICE 2021-06|2019.0|1.0|11.0|10.0|4.0|PORTLAND, OR|01/17/2019|POO/POO|40.0|M|MEDIUM|MEXICO|98421.0|UNK, WI - Without Inspection|OA NA|||||||2-UNITED STATES|OTHER|01/08/2019 —- 212a9Aii —- ALIEN PREVIOUSLY REMOVED TWO OR MORE TIMES, NOT AS AN ARRIVING|0.0|0.0|0.0|2019-01-11|2019.2|2019.0|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|True|True|False|False|False|False|False|False|False|OR|Multnomah County|45.5051064|-122.6750261
b7b3aafcf4df79a5d493157a229fd8982a69d840|ice|ICE 2021-06|2019.0|1.0|10.0|9.0|55.0|MEDFORD, OR|01/10/2019|MED/SEA|37.0|F|MEDIUM|GUATEMALA|97501.0|SYS, WI -— Without Inspection|L NA|||||||3-UNITED STATES|0T BERR|01/10/2019 - 212a6Ai - ALIEN PRESENT WITHOUT ADMISSION OR PAROLE - (PWAs)|0.0|0.0|0.0|2019-01-10|2019.2|2019.0|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|OR|Jackson County|42.3265152|-122.8755949
e348f11ea22e8b040fbe41798339093ccdbaa515|ice|ICE 2021-06|2019.0|1.0|11.0|9.0|50.0|MEDFORD, OR|01/11/2019|MED/SEA|37.0|M|MEDIUM|MEXICO|97524.0|SYS, B2 -— Visitor For Pleasure|L NA|||||||4-UNITED STATES|OTHER|01/11/2019 —- 237a1B —- NONIMMIGRANT OVERSTAY|0.0|0.0|0.0|2019-01-11|2019.2|2019.0|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|OR|Jackson County|42.3265152|-122.8755949
404d1d33bd9658b93304a2b3e9635d451ec5c169|ice|ICE 2021-06|2019.0|1.0|2.0|14.0|3.0|EPHRATA, WA||WNT/SEA|30.0|M|MEDIUM BROWN|MEXICO|99349.0|||||||||None|WARRANT OF ARREST/NOTICE TO APPEAR|01/02/2019 - 212a6Ai - ALIEN PRESENT WITHOUT ADMISSION OR PAROLE -|0.0|0.0|0.0|2019-01-02|2019.2|2019.0|False|False|False|False|False|False|True|False|False|True|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|WA|Grant County|47.3176385|-119.5536491
ee42a3cc688e2f4f4686d59a48dbb41740617f81|ice|ICE 2021-06|2019.0|8.0|30.0|11.0|15.0|SPRINGFIELD, OR|08/30/2019|EUG/POO|43.0|M|MEDIUM|MEXICO|98421.0|Unknown Date, UNK, WI — Without Inspection|CFD NA|||||||None|OTHER|See Narrative|0.0|0.0|0.0|2019-08-30|2019.4|2019.0|False|True|False|False|False|False|False|True|True|False|False|False|False|True|False|True|False|True|True|False|False|False|False|False|True|False|False|OR|Lane County|44.0462362|-123.0220289
a0b05a8dd2b7053d88d64bd4edd997d15cb08b56|ice|ICE 2021-06|2018.0|7.0|19.0|8.0|26.0|KENNEWICK, WA|07/19/2018|RIC/SEA|38.0|M|MEDIUM BROWN|MEXICO|99301.0|Unknown Date, SYS, WI — Without Inspection|CLC NA|||||||None|WARRANT OF ARREST/NOTICE TO APPEAR|07/19/2018 - 212a6Ai - ALIEN PRESENT WITHOUT ADMISSION OR PAROLE - (PWAs)|0.0|0.0|0.0|2018-07-19|2018.4|2018.0|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|WA|Benton County|46.2086683|-119.119948
ab1796e1513bf83635fdb92b6ea262b6951d6578|ice|ICE 2021-06||||||||ANC/ANC|45.0|M|FAIR|YUGOSLAVIA|99503.0||I|||||||None|OTHER||0.0|0.0|0.0||||||False|False|False|False|True|False|False|True|False|False|False|False|False|False|False|True|False|True|False|False|False|False|False|False|False||||
d8f9dcd55bc9395e6841e5f88404780990269382|ice|ICE 2021-06||||||||POO/POO|36.0|M||MEXICO|||I|||||||None|OTHER||0.0|0.0|0.0||||||False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False||||
b8205d7914951200ce2c2f59179b41c694a287e2|ice|ICE 2021-06|2019.0|1.0|14.0|21.0|56.0|SEATAC, WA|01/14/2019|SEA/SEA|32.0|F|DARK BROWN|NETHERLANDS|98119.0|SEA, COMMERCIAL AIR|ISP NA|||||||None||01/15/2019 - 212a7AiI - IMMIGRANT WITHOUT AN IMMIGRANT VISA|0.0|0.0|0.0|2019-01-14|2019.2|2019.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|WA|King County|47.4435903|-122.2960726
1db4b464f0c1efcdc717179aa089d57d180f8722|ice|ICE 2021-06||||||||SPO/SEA|66.0|M||MEXICO|||I|||||||None|NOT IN CUSTODY||0.0|0.0|0.0||||||False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False||||
2666eda5eaddee20e21e03e8622c37bd86831510|ice|ICE 2021-06||||||||RIC/SEA|29.0|M||MEXICO||||||||||None|DETAINER||0.0|0.0|0.0||||||False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False||||
92ab14710248a0e930ea7d79e161bdcdba78e0ab|ice|ICE 2021-06|2019.0|1.0|7.0|6.0|50.0|NASELLE, WA||POO/POO|40.0|M|MEDIUM|MEXICO|98638.0|; ; Unknown Date, UNK, WI - Without Inspection|L NA|||||||3-UNITED STATES|REINSTATEMENT OF DEPORT ORDER|01/07/2019 - 212a9Aii - ALIEN PREVIOUSLY REMOVEDONCE, NOT AS AN ARRIVING ALIEN (NOT|0.0|0.0|0.0|2019-01-07|2019.2|2019.0|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|True|False|False|False|False|False|True|False|False||||
4512ad7bd50d54351775b6f4a8276c05d4015b8e|ice|ICE 2021-06|2019.0|1.0|8.0|12.0|45.0|MOUNT VERNON, WA||SEA/SEA|32.0|M|MEDIUM BROWN|MEXICO|98421.0|; Unknown Date, UNK, WI - Without Inspection|CLC NA|||||||None|REINSTATEMENT OF DEPORT ORDER|01/07/2019 - 212a9Ai - ALIEN PREVIOUSLY REMOVED TWO OR MORE TIMES AS AN ARRIVING ALIEN (NOT|0.0|0.0|0.0|2019-01-08|2019.2|2019.0|False|False|False|False|True|False|False|False|True|True|False|False|False|True|False|False|False|False|True|False|False|False|False|False|False|False|False|WA|Skagit County|48.4201105|-122.3374543
108f8b999162d2331bf957e0db4ce3818197d513|ice|ICE 2021-06|2019.0|1.0|4.0|7.0|35.0|PORTLAND, OR|01/04/2019|POO/POO|39.0|M|MEDIUM|MEXICO|97301.0|Unknown Date, UNK, WI - Without Inspection|L NA|||||||None|0TH ER|01/04/2019 - 212a6Ai - ALIEN PRESENT WITHOUT ADMISSION OR PAROLE - (PWAs)|0.0|0.0|0.0|2019-01-04|2019.2|2019.0|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|OR|Multnomah County|45.5051064|-122.6750261
d35ff9221ac88a9c4f8bd8341a76a841cdc55fce|ice|ICE 2021-06|2018.0|10.0|30.0|11.0|10.0|MOSES LAKE, WA|10/30/2018|SPK/SPW|24.0|M|MEDIUM|MEXICO|98421.0|NOG, PWA(AFOOT)|OA UNKNOWN||||MEXICO|||None|REINSTATEMENT OF DEPORT ORDER|10/30/2018 - 212a6Ai - ALIEN PRESENT WITHOUT ADMISSION OR PAROLE - (PWAs)|0.0|0.0|0.0|2018-10-30|2019.1|2019.0|False|False|False|False|True|False|False|False|True|False|False|False|False|False|False|False|False|False|True|True|False|False|False|False|False|False|False|WA|Grant County|47.1301417|-119.2780771
cb55e4e420d090d7b407df943f405afcb92121a4|ice|ICE 2021-06|2019.0|1.0|4.0|11.0|0.0|SHERIDAN, OR|01/04/2019|EUG/POO|50.0|M|MEDIUM|MEXICO|98421.0|LAR, WI - Without Inspection||||||||None|0TH ER|See Narrative|0.0|0.0|0.0|2019-01-04|2019.2|2019.0|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|True|True|False|False|False|False|False|False|False|OR|Yamhill County|45.0992814|-123.3948291
4d39f73ac215f936fbb6b76e61504ce084910495|ice|ICE 2021-06|2019.0|1.0|8.0|8.0|45.0|GRANTS PASS, OR|01/08/2019|MED/SEA|41.0|M|MEDIUM|MEXICO|97526.0|NOG, WI - Without Inspection|L NA|||||||None|REINSTATEMENT OF DEPORT ORDER|01/08/2019 - 212a9Aii - ALIEN PREVIOUSLY REMOVED TWO OR MORE TIMES, NOT AS AN ARRIVING|0.0|0.0|0.0|2019-01-08|2019.2|2019.0|False|False|False|False|False|False|False|False|True|True|False|False|False|True|False|True|False|False|False|False|False|False|False|False|True|False|False|OR|Josephine County|42.4390069|-123.3283925
e45d91af51cbc052afea25f10ef0e99e4e4e9c77|ice|ICE 2021-06|2019.0|1.0|15.0|21.0|26.0|SEATAC, WA|01/15/2019|SEA/SEA|32.0|M|LIGHT|SOUTH KOREA|91978.0|SEA, COMMERCIAL AIR|ISP NA|||||||None||01/16/2019 - 212a7AiI - IMMIGRANT WITHOUT AN IMMIGRANT VISA|0.0|0.0|0.0|2019-01-15|2019.2|2019.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|WA|King County|47.4435903|-122.2960726
383464b1cbcd736813d7177142fc966c8c5c946b|ice|ICE 2021-06|2019.0|1.0|11.0|11.0|14.0|ASTORIA, OR|01/11/2019|POO/POO|52.0|M|MEDIUM|MEXICO|98614.0|Unknown Date, UNK, WI - Without Inspection||||||||1-UNITED STATES|WARRANT OF ARREST/NOTICE TO APPEAR|01/11/2019 - 212a6Ai - ALIEN PRESENT WITHOUT ADMISSION OR PAROLE - (PWAs)|0.0|0.0|0.0|2019-01-11|2019.2|2019.0|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|False|False|OR|Clatsop County|46.1878841|-123.8312534
